"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100","x101","feature","no_nas","color"
436.0,436.0,435.479888916,434.817382812,434.299835205,433.771179199,433.031646729,432.458099365,431.734710693,431.192718506,430.722015381,430.144012451,429.793701172,429.428039551,429.013275146,428.634307861,428.116668701,427.488098145,426.958953857,426.263458252,425.684814453,425.111877441,424.508148193,423.98828125,423.494934082,422.904022217,422.495452881,422.048309326,421.572784424,420.996643066,420.559631348,420.088867188,419.813995361,419.379272461,418.918273926,418.601043701,418.079681396,417.463684082,417.063873291,416.486602783,415.95223999,415.555175781,414.914154053,414.336456299,414.029022217,413.406311035,412.980926514,412.508605957,411.954284668,411.561096191,411.111297607,410.621856689,410.372924805,409.909698486,409.259368896,408.837097168,408.238800049,407.705596924,407.043518066,406.318267822,405.720367432,405.28414917,404.785888672,404.21673584,403.728393555,403.053833008,402.616973877,402.201904297,401.797668457,401.519989014,401.159393311,400.722961426,400.539398193,399.976196289,399.470672607,398.916107178,398.262329102,397.697143555,397.110778809,396.504302979,395.991912842,395.5027771,394.842773438,394.358398438,393.770599365,393.102630615,392.800567627,392.406402588,391.969360352,391.770111084,391.246887207,390.617279053,390.175628662,388.73034668,409.504150391,408.967437744,408.268310547,407.568908691,406.956695557,406.301818848,405.672454834,"tree3","102","#1C511C"
74.0,74.0,73.4801025391,72.8309173584,72.2598724365,71.6531906128,70.9237213135,70.2837982178,69.5421524048,68.9665985107,68.4556503296,67.8544006348,67.4477233887,67.0411529541,66.6001663208,66.1248626709,65.6229400635,64.9123687744,64.3016662598,63.6098670959,62.9476127625,62.3003196716,61.6691665649,61.0421447754,60.5094795227,59.8370018005,59.3405380249,58.8610610962,58.2610778809,57.6586685181,57.1252098083,56.6147575378,56.2257957458,55.7755699158,55.2235832214,54.8525390625,54.2550430298,53.6083831787,53.0886116028,52.432964325,51.8500328064,51.3464889526,50.6627693176,50.0590820312,49.6874465942,48.9838294983,48.4539680481,47.9167404175,47.310256958,46.8287811279,46.3014450073,45.7218208313,45.4155921936,44.875667572,44.1180419922,43.6519012451,42.9986457825,42.3369407654,41.6486854553,40.8616828918,40.1591949463,39.6860389709,39.1003189087,38.4623756409,37.881477356,37.1273155212,36.6289978027,36.1444396973,35.619304657,35.3338661194,34.9201660156,34.3560180664,34.1024436951,33.530960083,32.9482803345,32.2521514893,31.5666313171,30.8967971802,30.2247982025,29.5295276642,28.9584655762,28.3694992065,27.6007041931,27.0389137268,26.3396396637,25.6303367615,25.2052879333,24.8047180176,24.266828537,24.0199661255,23.4896392822,22.7613487244,22.2401046753,21.4866752625,20.8077354431,20.2040252686,19.5075149536,18.7853298187,18.1603622437,17.4594268799,16.865901947,"no feature","102","#021502"
562.0,562.0,561.183837891,560.250061035,559.457397461,558.566101074,557.599609375,556.773254395,555.816467285,555.086242676,554.413085938,553.662597656,553.092224121,552.549560547,551.92791748,551.309265137,550.728271484,549.946838379,549.29296875,548.611877441,547.915527344,547.213684082,546.565856934,545.951904297,545.355712891,544.753173828,544.244445801,543.793518066,543.182617188,542.635986328,542.109863281,541.609008789,541.220031738,540.789672852,540.204162598,539.83795166,539.265014648,538.66607666,538.1171875,537.464538574,536.888916016,536.40435791,535.725036621,535.127258301,534.775024414,534.041931152,533.531616211,532.966796875,532.372253418,531.921936035,531.341430664,530.831848145,530.483459473,529.940307617,529.187744141,528.708129883,528.059326172,527.412475586,526.767883301,526.015686035,525.323059082,524.916931152,524.333679199,523.775634766,523.203369141,522.479187012,521.970825195,521.437805176,520.954345703,520.662597656,520.154418945,519.645751953,519.310546875,518.751708984,518.107971191,517.426025391,516.793457031,516.115600586,515.508911133,514.875549316,514.271606445,513.759765625,513.013427734,512.450561523,511.810028076,511.090606689,510.693267822,510.187774658,509.714019775,509.384429932,508.845581055,508.106262207,507.625518799,506.848144531,506.167480469,505.617645264,504.945343018,504.215423584,503.634063721,502.973358154,502.351379395,"tree2","102","#64BB0B"
245.0,245.0,244.70791626,244.190582275,243.868728638,243.498855591,243.005950928,242.695983887,242.189575195,241.894958496,241.649536133,241.314834595,241.133255005,241.031448364,240.816467285,240.598526001,240.381362915,239.949035645,239.635360718,239.176895142,238.79598999,238.394302368,238.02406311,237.664642334,237.358078003,236.995880127,236.839508057,236.650009155,236.371765137,236.041320801,235.874893188,235.623840332,235.635040283,235.453094482,235.158187866,235.057281494,234.836196899,234.449447632,234.262527466,233.926895142,233.637710571,233.440765381,233.075958252,232.79864502,232.671691895,232.305267334,232.095962524,231.886581421,231.612930298,231.379623413,231.188873291,230.862167358,230.819107056,230.533203125,230.10534668,229.898483276,229.575546265,229.217575073,228.85017395,228.419937134,228.053268433,227.89805603,227.688644409,227.394363403,227.135757446,226.796691895,226.523468018,226.383148193,226.129043579,226.029830933,225.851257324,225.574813843,225.555984497,225.252502441,224.971389771,224.620681763,224.240859985,223.907424927,223.605545044,223.219741821,222.943328857,222.677261353,222.252090454,221.946563721,221.566680908,221.144287109,220.996749878,220.829498291,220.536270142,220.530303955,220.29460144,219.815551758,219.597808838,219.103561401,218.720275879,218.408187866,218.030197144,217.588500977,217.287155151,216.887069702,216.576919556,"tower","102","#B7B282"
527.0,527.0,526.395629883,525.719787598,525.111328125,524.440368652,523.71105957,523.016418457,522.214599609,521.708068848,521.119689941,520.49597168,520.066650391,519.668701172,519.076660156,518.641418457,518.098022461,517.373535156,516.810913086,516.04864502,515.324951172,514.700073242,513.983154297,513.362182617,512.823242188,512.101257324,511.590484619,510.981079102,510.305450439,509.636535645,509.017059326,508.360473633,507.914978027,507.289642334,506.658935547,506.182434082,505.555084229,504.768249512,504.171356201,503.405517578,502.730316162,502.115600586,501.300170898,500.654052734,500.097900391,499.332092285,498.71661377,498.037322998,497.284515381,496.68762207,496.085479736,495.339263916,494.956787109,494.220275879,493.409851074,492.8125,492.110748291,491.380706787,490.550048828,489.702545166,488.876556396,488.196685791,487.40625,486.666748047,485.876861572,484.893890381,484.066162109,482.923156738,481.808654785,481.101898193,480.425415039,479.731292725,479.196075439,478.36227417,477.603607178,476.787811279,475.919464111,475.046234131,474.16973877,473.230133057,472.417541504,471.698760986,470.749450684,469.898681641,468.955993652,467.991790771,467.274780273,466.625183105,465.833770752,465.210388184,464.410308838,463.380950928,462.697357178,461.676513672,460.786407471,459.966522217,459.071044922,458.135803223,457.333892822,456.428466797,455.657684326,"tree2","102","#64BB0B"
219.0,219.0,218.729385376,218.252853394,217.948608398,217.532211304,217.03515625,216.68522644,216.130722046,215.853469849,215.645263672,215.229019165,215.073440552,214.924484253,214.737442017,214.52494812,214.268936157,213.848251343,213.527709961,213.060028076,212.641799927,212.230133057,211.81413269,211.448196411,211.153213501,210.816619873,210.619308472,210.375091553,210.09866333,209.829559326,209.603805542,209.344818115,209.256103516,209.11227417,208.855895996,208.704940796,208.408126831,208.078384399,207.8853302,207.47807312,207.15322876,206.934555054,206.370285034,206.044067383,205.882492065,205.354736328,205.046218872,204.645645142,204.247360229,203.915756226,203.451507568,203.045959473,202.772003174,202.340927124,201.740036011,201.292877197,200.772689819,200.164657593,199.615707397,199.016357422,198.512741089,198.127868652,197.621292114,197.140960693,196.710388184,196.075164795,195.760192871,195.395645142,194.875,194.718032837,194.168014526,193.736343384,193.439041138,192.765777588,191.925369263,191.363204956,190.649627686,189.920288086,188.76725769,187.504959106,186.645095825,185.420898438,184.040359497,183.222290039,182.024398804,181.014801025,180.086013794,179.355484009,178.473007202,178.070327759,177.408950806,176.592315674,175.904998779,175.001495361,174.338531494,173.536941528,172.645523071,171.976409912,171.372497559,170.608337402,170.167144775,"tower","102","#B7B282"
997.0,997.0,995.974182129,994.957214355,994.000915527,992.921569824,991.777587891,990.749633789,989.474304199,988.502807617,987.480834961,986.399108887,985.567199707,984.762817383,983.865966797,983.010620117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","17","#97D938"
261.0,261.0,260.750671387,260.231811523,259.913879395,259.548065186,259.053588867,258.740783691,258.207458496,257.950073242,257.74331665,257.385986328,257.225524902,257.109100342,256.878875732,256.70135498,256.494812012,256.043029785,255.753005981,255.299407959,254.913009644,254.519348145,254.110046387,253.762771606,253.479797363,253.129302979,252.94821167,252.767608643,252.512893677,252.190490723,252.032897949,251.818572998,251.772872925,251.633392334,251.326812744,251.231018066,251.01385498,250.682800293,250.484176636,250.127197266,249.830963135,249.662078857,249.247955322,249.010253906,248.913650513,248.534164429,248.33430481,248.141067505,247.865692139,247.671875,247.444366455,247.125167847,247.07913208,246.828613281,246.363479614,246.155319214,245.854553223,245.526092529,245.126235962,244.749771118,244.3309021,244.207626343,243.990447998,243.718231201,243.486251831,243.10975647,242.897201538,242.734893799,242.456542969,242.328796387,242.136016846,241.865432739,241.863632202,241.562576294,241.275512695,240.935592651,240.577987671,240.196029663,239.909393311,239.563781738,239.246490479,239.017074585,238.586593628,238.271835327,237.923446655,237.488098145,237.331192017,237.157424927,236.90663147,236.878814697,236.651199341,236.133636475,235.925582886,235.454177856,235.040130615,234.774307251,234.381942749,233.968795776,233.637451172,233.262496948,232.950485229,"tower","102","#B7B282"
990.0,990.0,989.037963867,988.006591797,987.070129395,986.070495605,984.938842773,983.956237793,982.812927246,981.877563477,980.915710449,979.909240723,979.060546875,978.261169434,977.416137695,976.625488281,975.819702148,984.22076416,983.197509766,982.093994141,981.079833984,980.047973633,979.014709473,978.019042969,977.03704834,975.981201172,975.128295898,974.218261719,973.205566406,972.220825195,971.303100586,970.349243164,969.751708984,968.836303711,967.917907715,967.039733887,966.106323242,965.140563965,964.252807617,963.137084961,962.113647461,961.236938477,960.079162598,959.013183594,958.341003418,957.27935791,956.39440918,955.486694336,954.475952148,953.60723877,952.784362793,951.848449707,951.019897461,950.110900879,949.065856934,948.127380371,947.108398438,946.101867676,945.013305664,943.897827148,942.857177734,941.861328125,940.861816406,939.910400391,938.845336914,937.743041992,936.833679199,935.963012695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","69","#97D938"
497.0,497.0,496.499053955,495.807891846,495.221740723,494.613098145,493.892883301,493.227813721,492.443115234,491.889129639,491.248809814,490.66696167,490.185668945,489.809326172,489.286804199,488.816497803,488.259002686,487.560943604,486.981445312,486.254943848,485.613861084,484.962341309,484.300872803,483.773254395,483.202697754,482.57913208,482.093688965,481.64743042,481.065368652,480.454345703,479.966949463,479.420532227,479.089691162,478.65145874,478.056976318,477.706878662,477.14730835,476.459991455,475.995269775,475.339263916,474.766571045,474.246368408,473.597076416,472.995330811,472.657531738,471.92010498,471.380126953,470.851745605,470.202148438,469.754455566,469.225402832,468.66809082,468.297943115,467.777587891,467.04486084,466.58102417,465.929199219,465.226043701,464.529022217,463.730957031,462.997467041,462.474517822,461.898162842,461.24710083,460.637817383,459.951477051,459.436737061,458.99710083,458.519256592,458.170288086,457.777801514,457.223052979,456.952484131,456.348175049,455.775665283,455.090515137,454.384246826,453.784790039,453.133758545,452.45111084,451.913787842,451.280303955,450.58190918,449.971740723,449.207519531,448.504486084,448.016479492,447.51473999,446.92666626,446.603790283,445.99319458,445.127746582,444.473815918,443.7315979,442.904846191,442.216217041,441.465179443,440.561004639,439.888824463,438.996582031,438.178985596,"tree2","102","#64BB0B"
288.0,288.0,287.713043213,287.202301025,286.914398193,286.524291992,286.036132812,285.733459473,285.196502686,284.941009521,284.73324585,284.366455078,284.211181641,284.112091064,283.879547119,283.716094971,283.491668701,283.058837891,282.754180908,282.324035645,281.937408447,281.566894531,281.129821777,280.797180176,280.493560791,280.138702393,279.952362061,279.787780762,279.539550781,279.230560303,279.070373535,278.852508545,278.804504395,278.664703369,278.364898682,278.267181396,278.049438477,277.722351074,277.516479492,277.175140381,276.890716553,276.718078613,276.307830811,276.055969238,275.957275391,275.599945068,275.382873535,275.188568115,274.941925049,274.74987793,274.532989502,274.179260254,274.148834229,273.891235352,273.430358887,273.214019775,272.927276611,272.621490479,272.201812744,271.803161621,271.4190979,271.291900635,271.068084717,270.807495117,270.581848145,270.207275391,269.978424072,269.816802979,269.574859619,269.428283691,269.232513428,268.958343506,268.964019775,268.702087402,268.378051758,268.045074463,267.710662842,267.321716309,267.038665771,266.692138672,266.389099121,266.145812988,265.737945557,265.421264648,265.074462891,264.664672852,264.497497559,264.313781738,264.064208984,264.043823242,263.798553467,263.296783447,263.084594727,262.621643066,262.21786499,261.950927734,261.578796387,261.122833252,260.83782959,260.42199707,260.122070312,"tower","102","#B7B282"
961.0,961.0,960.093383789,959.086669922,958.229553223,957.268371582,956.159118652,955.201721191,954.133422852,953.24987793,952.374389648,951.446960449,950.717163086,949.977416992,949.130126953,948.367431641,947.546203613,946.51965332,945.628417969,944.566589355,943.602172852,942.633972168,941.669555664,940.756591797,939.889709473,938.926635742,938.138977051,937.245361328,936.446838379,935.532653809,934.704528809,933.85345459,933.165710449,932.402099609,931.635437012,930.931274414,930.008666992,929.099060059,928.186889648,927.300598145,926.474487305,925.680175781,924.633666992,923.77746582,923.038208008,922.047668457,921.248901367,920.383178711,919.575073242,918.819641113,917.92364502,917.00769043,916.332336426,915.617614746,914.635009766,913.847473145,912.909240723,911.948608398,910.936096191,909.843139648,908.819885254,908.050048828,907.10168457,906.249267578,905.33996582,904.362548828,903.608398438,902.797973633,901.990905762,873.193237305,872.548156738,871.786254883,871.216064453,870.408081055,869.608032227,868.705444336,867.751647949,866.815551758,865.946838379,864.957275391,864.100219727,863.253234863,862.21496582,861.380737305,860.450500488,859.448120117,858.81427002,858.05847168,857.263366699,856.73828125,855.929138184,854.93170166,854.141174316,853.081726074,852.119628906,851.333862305,850.399597168,849.353393555,848.50994873,847.559692383,846.686645508,"bush1","102","#97D938"
232.0,232.0,231.719619751,231.225601196,230.905532837,230.535354614,230.023513794,229.700317383,229.15423584,228.869674683,228.620544434,228.269515991,228.080307007,227.952651978,227.720611572,227.500091553,227.25289917,226.832321167,226.464950562,226.022705078,225.61730957,225.222000122,224.863372803,224.472106934,224.166931152,223.818466187,223.617416382,223.379852295,223.124954224,222.784439087,222.583221436,222.312805176,222.288696289,222.12147522,221.831558228,221.73576355,221.468658447,221.053817749,220.886734009,220.489059448,220.168502808,220.000961304,219.60534668,219.287353516,219.162094116,218.802490234,218.584213257,218.306671143,218.008239746,217.814239502,217.597732544,217.240539551,217.190414429,216.913497925,216.475845337,216.254455566,215.931564331,215.579086304,215.154922485,214.737640381,214.309494019,214.123626709,213.897460938,213.5887146,213.305480957,212.923248291,212.675537109,212.513595581,212.244857788,212.148422241,211.98677063,211.70262146,211.709289551,211.386398315,211.098373413,210.744232178,210.337509155,209.974899292,209.671279907,209.270004272,208.973464966,208.707107544,208.258895874,207.955337524,207.573272705,207.131546021,206.995483398,206.848266602,206.572906494,206.574523926,206.302841187,205.82244873,205.603805542,205.097549438,204.731246948,204.404922485,204.007064819,203.541107178,203.250061035,202.846694946,202.511810303,"tower","102","#B7B282"
