"y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","y90","y91","y92","y93","y94","y95","y96","y97","y98","y99","y100","y101","feature","no_nas","color"
639.0,639.0,639.151794434,639.449401855,639.771118164,640.033874512,640.250366211,640.485778809,640.51574707,640.744384766,640.772155762,640.967529297,641.19317627,641.138793945,641.199584961,641.327392578,641.576049805,641.751953125,641.933105469,642.089477539,642.321289062,642.427001953,642.544616699,642.865600586,643.045654297,643.176391602,643.57220459,643.686157227,643.862792969,644.016479492,644.117614746,644.332641602,644.542297363,644.598266602,644.820678711,644.886169434,645.05267334,645.246826172,645.399353027,645.442871094,645.699157715,645.668334961,645.816833496,645.957458496,645.973266602,646.148132324,646.330627441,646.428527832,646.585998535,646.902648926,646.949035645,646.999145508,647.154052734,647.239196777,647.695678711,647.944213867,648.157775879,648.326599121,648.321838379,648.372192383,648.528320312,648.486938477,648.332092285,648.41003418,648.360107422,648.409423828,648.523071289,648.665405273,648.633789062,648.942321777,649.097900391,649.44329834,649.593505859,649.914733887,650.104003906,650.152954102,650.348388672,650.378295898,650.159179688,650.042114258,650.192810059,650.226623535,650.374389648,650.700256348,650.53326416,650.493652344,650.465576172,650.544311523,650.505310059,650.404174805,650.346557617,650.715393066,650.773925781,650.769714355,645.612060547,645.411743164,645.647766113,645.681091309,645.572570801,645.667175293,645.88458252,"tree3","102","#1C511C"
623.0,623.0,623.112060547,623.464172363,623.801757812,624.059265137,624.293212891,624.501281738,624.47052002,624.713317871,624.633605957,624.833984375,625.020019531,624.956054688,625.025512695,625.142272949,625.261657715,625.403991699,625.624755859,625.750366211,626.025146484,626.137023926,626.239318848,626.640258789,626.807312012,626.948486328,627.259216309,627.321411133,627.491943359,627.661254883,627.708435059,627.872009277,628.004760742,627.999694824,628.213317871,628.273010254,628.448486328,628.652648926,628.742675781,628.763916016,628.965148926,628.917907715,629.02154541,629.155700684,629.123291016,629.234313965,629.434082031,629.403991699,629.560974121,629.864624023,629.901184082,629.959350586,630.083068848,630.147277832,630.609863281,630.880187988,631.06072998,631.16027832,631.138916016,631.112365723,631.184326172,631.05645752,630.870117188,630.823059082,630.68182373,630.606567383,630.696960449,630.706848145,630.648254395,631.059875488,631.258605957,631.637268066,631.77734375,632.028686523,632.210144043,632.27130127,632.401855469,632.414733887,632.073303223,631.905334473,632.03137207,632.006713867,632.036865234,632.304870605,632.025146484,631.947387695,631.880737305,631.92779541,631.890441895,631.791503906,631.704040527,632.048156738,632.081298828,632.193359375,632.382019043,632.212280273,632.305236816,632.404602051,632.310241699,632.298400879,632.602416992,"no feature","102","#021502"
447.0,447.0,447.134368896,447.40713501,447.736419678,448.031280518,448.248016357,448.472137451,448.501434326,448.760131836,448.833740234,449.021331787,449.248291016,449.197174072,449.268127441,449.447631836,449.679473877,449.802947998,449.990264893,450.141662598,450.377380371,450.50692749,450.559539795,450.859924316,451.010528564,451.173675537,451.531188965,451.653167725,451.840698242,452.005279541,452.102172852,452.313476562,452.539886475,452.615539551,452.821685791,452.894042969,453.061798096,453.272460938,453.389099121,453.427398682,453.663818359,453.601531982,453.719390869,453.868408203,453.881072998,453.987609863,454.138580322,454.197906494,454.345489502,454.677581787,454.7315979,454.740020752,454.817199707,454.850402832,455.161987305,455.399719238,455.627197266,455.667694092,455.610778809,455.612792969,455.800506592,455.670837402,455.517791748,455.581726074,455.514190674,455.516357422,455.605010986,455.738098145,455.758514404,455.862548828,456.022003174,456.24407959,456.360839844,456.665985107,456.884063721,456.928344727,457.114562988,457.130249023,456.9559021,456.830566406,456.978088379,456.994781494,457.105865479,457.349761963,457.152923584,457.114593506,457.091217041,457.12701416,457.053283691,456.982330322,456.91986084,457.214508057,457.252044678,457.410430908,457.601379395,457.438415527,457.641967773,457.705871582,457.648193359,457.725158691,457.942504883,"tree2","102","#64BB0B"
259.0,259.0,259.06817627,259.373352051,259.663116455,260.008209229,260.208068848,260.445404053,260.463989258,260.688110352,260.687988281,260.916534424,261.0909729,261.018066406,261.085876465,261.222290039,261.392730713,261.523834229,261.72644043,261.838562012,262.092773438,262.223632812,262.36819458,262.714630127,262.875854492,263.033203125,263.37322998,263.465698242,263.677307129,263.771057129,263.863433838,264.028015137,264.255249023,264.240997314,264.465698242,264.585357666,264.775634766,264.946502686,265.042327881,265.08682251,265.290130615,265.236022949,265.430358887,265.587890625,265.560028076,265.773132324,265.912536621,265.96975708,266.069580078,266.357269287,266.479705811,266.51083374,266.742980957,266.791656494,267.210205078,267.488952637,267.758422852,267.886474609,267.90020752,267.963012695,268.038421631,267.927642822,267.832092285,267.865570068,267.738067627,267.810638428,267.905029297,268.06036377,268.060455322,268.420501709,268.654815674,268.967956543,269.118530273,269.467102051,269.719116211,269.794891357,269.918701172,269.978271484,269.806304932,269.623352051,269.783966064,269.831634521,269.969360352,270.227020264,270.028930664,270.050689697,270.075134277,270.138275146,270.106994629,270.077575684,270.052764893,270.327606201,270.446044922,270.627471924,270.859802246,270.71295166,270.892486572,270.953155518,270.972808838,271.007476807,271.301879883,"tower","102","#B7B282"
452.0,452.0,452.13961792,452.420471191,452.673431396,452.988769531,453.183135986,453.396362305,453.442749023,453.722808838,453.690338135,453.913208008,454.161071777,454.120819092,454.188446045,454.308654785,454.532440186,454.686248779,454.869049072,455.033813477,455.24697876,455.350830078,455.39932251,455.710235596,455.872833252,456.00869751,456.329498291,456.446563721,456.645812988,456.802886963,456.889862061,457.078338623,457.212341309,457.252624512,457.438018799,457.514984131,457.705505371,457.899871826,458.00567627,458.029052734,458.244354248,458.191253662,458.232727051,458.547424316,458.505554199,458.701507568,458.939727783,458.939575195,459.087310791,459.469909668,459.495391846,459.494873047,459.585906982,459.582397461,459.894714355,460.186553955,460.33770752,460.405517578,460.400756836,460.431335449,460.688690186,460.468963623,460.141723633,460.067504883,459.961639404,459.61517334,459.724212646,458.520874023,457.336669922,457.354003906,457.479370117,457.638275146,457.696502686,457.795684814,457.795349121,457.822631836,458.008911133,457.893920898,457.455871582,457.18057251,457.295135498,457.282196045,457.16229248,457.411621094,457.029785156,456.925323486,456.851104736,456.773010254,456.711547852,456.61541748,456.294647217,456.707458496,456.575286865,456.498931885,456.434997559,456.239654541,456.05279541,456.145721436,455.89239502,455.896911621,455.910827637,"tree2","102","#64BB0B"
328.0,328.0,328.119232178,328.43737793,328.783874512,329.081237793,329.29989624,329.491363525,329.52835083,329.750823975,329.754089355,329.951477051,330.15020752,330.085845947,330.17376709,330.285705566,330.454681396,330.624481201,330.819641113,330.941558838,331.19418335,331.297302246,331.405975342,331.795410156,331.953948975,332.10635376,332.439849854,332.53213501,332.713623047,332.885955811,332.932830811,333.098358154,333.268676758,333.288299561,333.540161133,333.639801025,333.781494141,334.007232666,334.079986572,334.099517822,334.28427124,334.1925354,334.265411377,334.323760986,334.205322266,334.261169434,334.296844482,334.124908447,334.144104004,334.278778076,334.149505615,334.084289551,334.039916992,333.958892822,334.188873291,334.226226807,334.318084717,334.248748779,334.09967041,333.993743896,333.989318848,333.697418213,333.303771973,333.215332031,332.959747314,332.827453613,332.861633301,332.837371826,332.651702881,332.927276611,332.954559326,333.112823486,333.103240967,333.146240234,333.076629639,333.019378662,333.018249512,332.875823975,332.353393555,331.949462891,331.945220947,331.667999268,331.488586426,331.648803711,331.158111572,330.9581604,330.75201416,330.646209717,330.376403809,330.183380127,329.977050781,330.199462891,330.076141357,330.059417725,330.179229736,329.875701904,329.86138916,329.821563721,329.619720459,329.55569458,329.778289795,"tower","102","#B7B282"
676.0,676.0,676.126831055,676.306762695,676.668457031,676.929504395,677.132995605,677.396240234,677.440246582,677.711425781,677.782531738,677.938781738,678.166137695,678.170715332,678.228515625,678.416137695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","17","#97D938"
215.0,215.0,215.169433594,215.513549805,215.845108032,216.106964111,216.3359375,216.54486084,216.564544678,216.784973145,216.812210083,216.960769653,217.189086914,217.102615356,217.208587646,217.362686157,217.536712646,217.687515259,217.884277344,218.018493652,218.254318237,218.362182617,218.46105957,218.835662842,218.981430054,219.152618408,219.511398315,219.581253052,219.758071899,219.969421387,220.024459839,220.224731445,220.32522583,220.360015869,220.638641357,220.740310669,220.889190674,221.11517334,221.196212769,221.247467041,221.492904663,221.462020874,221.571029663,221.73890686,221.762939453,221.902954102,222.108551025,222.126434326,222.308746338,222.638427734,222.7081604,222.799835205,222.905517578,223.033050537,223.413894653,223.727600098,223.938354492,224.064666748,224.091659546,224.077682495,224.243103027,224.177474976,224.026855469,224.064804077,224.00189209,224.025650024,224.150604248,224.246109009,224.257034302,224.608657837,224.860427856,225.127258301,225.311355591,225.676589966,225.894012451,225.945022583,226.123214722,226.126983643,225.931762695,225.826782227,226.010635376,226.013870239,226.111679077,226.467391968,226.256362915,226.204711914,226.216018677,226.290267944,226.29737854,226.265060425,226.16569519,226.608505249,226.6302948,226.808609009,226.989715576,226.91343689,227.091415405,227.188919067,227.104980469,227.232925415,227.519073486,"tower","102","#B7B282"
632.0,632.0,632.121154785,632.286865234,632.613952637,632.900939941,633.077514648,633.319030762,633.358154297,633.648742676,633.764526367,633.963928223,634.192565918,634.164367676,634.190063477,634.376281738,634.686889648,663.862426758,664.061157227,664.226867676,664.469421387,664.575622559,664.640319824,664.899047852,665.006774902,665.155578613,665.552490234,665.737304688,665.938842773,666.161987305,666.352966309,666.650268555,666.895507812,667.02520752,667.186889648,667.264099121,667.611206055,667.867797852,668.028137207,668.077636719,668.283081055,668.34753418,668.490783691,668.691955566,668.805786133,669.026855469,669.290161133,669.45111084,669.69921875,669.976196289,670.108215332,670.179016113,670.172180176,670.312927246,670.749938965,670.944763184,671.191345215,671.388793945,671.491271973,671.659057617,671.900878906,671.883239746,671.86730957,672.003662109,672.038146973,672.182189941,672.277709961,672.435119629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","69","#97D938"
575.0,575.0,575.214904785,575.479980469,575.686462402,575.966796875,576.233886719,576.510925293,576.54309082,576.759765625,576.82220459,577.134887695,577.237731934,577.27911377,577.354003906,577.416320801,577.643127441,577.783447266,578.000366211,578.094299316,578.285705566,578.414855957,578.471557617,578.817138672,578.990661621,579.139099121,579.501525879,579.602355957,579.788391113,579.961608887,580.095947266,580.316711426,580.521484375,580.527832031,580.77947998,580.869812012,581.120483398,581.277770996,581.442443848,581.490478516,581.674743652,581.60760498,581.823730469,581.969604492,582.032958984,582.230834961,582.405883789,582.530090332,582.68371582,582.734924316,582.955444336,583.042907715,583.150939941,583.292663574,583.68182373,583.976745605,584.285888672,584.380493164,584.517028809,584.624816895,584.79888916,584.77935791,584.676879883,584.745788574,584.770263672,584.941223145,584.996765137,585.091796875,585.138366699,585.276123047,585.569335938,585.948303223,586.100891113,586.481567383,586.749023438,586.997924805,587.230224609,587.307434082,587.170288086,587.117614746,587.352966309,587.464172363,587.698730469,587.988098145,587.912231445,587.972595215,588.037780762,588.147338867,588.184692383,588.214538574,588.220458984,588.68951416,588.764221191,588.991210938,589.261291504,589.166564941,589.473999023,589.573669434,589.627075195,589.800048828,590.091796875,"tree2","102","#64BB0B"
225.0,225.0,225.149093628,225.491592407,225.82232666,226.094116211,226.323608398,226.522094727,226.541152954,226.775650024,226.802597046,226.956039429,227.200485229,227.124404907,227.222976685,227.34854126,227.515304565,227.659851074,227.87260437,227.995223999,228.245132446,228.338378906,228.416137695,228.817596436,228.966522217,229.129348755,229.496551514,229.571899414,229.740921021,229.946807861,229.995529175,230.198348999,230.313217163,230.377929688,230.645568848,230.72076416,230.856704712,231.085693359,231.177642822,231.228591919,231.475601196,231.440582275,231.547073364,231.733474731,231.74597168,231.873306274,232.077087402,232.110076904,232.269226074,232.605697632,232.670837402,232.757202148,232.87437439,233.025421143,233.381713867,233.693206787,233.920715332,234.029571533,234.062866211,234.070983887,234.208343506,234.162994385,234.034683228,234.060897827,234.016876221,234.042404175,234.171264648,234.251403809,234.248748779,234.568557739,234.845367432,235.123306274,235.271224976,235.662139893,235.868713379,235.919967651,236.089355469,236.100662231,235.883346558,235.807388306,235.983840942,235.989257812,236.095321655,236.433059692,236.236160278,236.187179565,236.20111084,236.261581421,236.260925293,236.222900391,236.119384766,236.544662476,236.563659668,236.754165649,236.943115234,236.878463745,237.038864136,237.137863159,237.047180176,237.186157227,237.453811646,"tower","102","#B7B282"
581.0,581.0,581.086364746,581.274230957,581.582885742,581.862548828,582.062072754,582.284362793,582.348754883,582.600341797,582.669250488,582.820922852,583.03515625,583.012023926,583.056213379,583.192749023,583.547485352,583.710021973,583.914550781,584.061645508,584.233642578,584.32824707,584.352172852,584.70501709,584.833435059,584.965515137,585.280639648,585.47857666,585.641113281,585.946350098,586.135253906,586.284912109,586.54107666,586.758056641,586.883178711,586.919128418,587.148864746,587.382629395,587.572814941,587.689453125,587.903930664,587.911682129,588.104370117,588.313598633,588.364196777,588.651428223,588.875,589.039123535,589.163574219,589.527099609,589.646240234,589.673828125,589.805664062,589.889587402,590.205688477,590.556335449,590.811218262,590.974731445,591.073486328,591.11340332,591.393493652,591.457946777,591.476867676,591.606628418,591.654663086,591.767333984,591.878234863,592.01348877,591.997619629,620.240600586,620.46282959,620.733703613,620.863525391,621.128295898,621.357177734,621.434020996,621.735778809,621.771240234,621.617980957,621.56842041,621.737792969,621.761169434,621.910766602,622.13079834,622.022644043,621.969360352,621.928894043,621.953552246,621.883911133,621.781677246,621.713745117,622.024353027,622.017089844,622.158996582,622.288635254,622.150085449,622.34552002,622.49597168,622.431518555,622.658813477,622.861572266,"bush1","102","#97D938"
373.0,373.0,373.091674805,373.362518311,373.655914307,374.011047363,374.231903076,374.477355957,374.478424072,374.679534912,374.668945312,374.926940918,375.098693848,375.013549805,375.10635376,375.213897705,375.38269043,375.531829834,375.708190918,375.81628418,376.097137451,376.223937988,376.379241943,376.722320557,376.870605469,377.022491455,377.370574951,377.436676025,377.662902832,377.736877441,377.845367432,377.976654053,378.260772705,378.20880127,378.435180664,378.520935059,378.767608643,378.898956299,378.990814209,379.065460205,379.240386963,379.211761475,379.439208984,379.543670654,379.513366699,379.740447998,379.876098633,379.916870117,379.999725342,380.28604126,380.421051025,380.405303955,380.664825439,380.702880859,381.154907227,381.381500244,381.655914307,381.828491211,381.829620361,381.886444092,381.949035645,381.823791504,381.736022949,381.801239014,381.623016357,381.736328125,381.789642334,381.99887085,381.986541748,382.291900635,382.575042725,382.885192871,383.083099365,383.384033203,383.632629395,383.718963623,383.875396729,383.912597656,383.755950928,383.528442383,383.703430176,383.778869629,383.938964844,384.134216309,383.948486328,383.9793396,384.011016846,384.068878174,384.042205811,383.994903564,384.009918213,384.243621826,384.381835938,384.549926758,384.820343018,384.629730225,384.820953369,384.882507324,384.936767578,384.942901611,385.241729736,"tower","102","#B7B282"
